observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level,label_source
13.999999999999998,33.0,1247.9999999999998,-1.2000000000000004,21.59999999999999,100.0,18.399999999999995,70.0,5.0,16.1,0.0,81.0,70.0,5.999999999999999,1,expert_verified
13.999999999999998,19.99999999999999,889.9999999999999,-0.72,21.59999999999999,100.0,23.1,73.0,5.0,16.1,0.0,95.0,70.0,5.999999999999999,1,expert_verified
13.999999999999998,4.999999999999997,793.9999999999998,-1.1800000000000002,21.2,101.0,23.5,73.0,5.0,16.1,0.0,87.0,70.0,7.0,1,expert_verified
13.999999999999998,0.0,793.9999999999998,-1.1500000000000004,16.5,101.0,23.5,73.0,5.0,16.1,0.0,87.0,70.0,7.0,1,expert_verified
13.999999999999998,0.0,907.0,0.0,22.4,104.0,25.500000000000004,69.0,5.0,16.1,0.0,73.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,0.0,909.9999999999998,0.0,21.59999999999999,105.0,23.9,73.0,5.0,16.1,0.0,73.99999999999999,70.0,3.0,2,expert_verified
13.999999999999998,39.99999999999999,2020.0,-1.76,25.899999999999988,100.0,18.8,73.0,5.0,16.1,0.0,27.99999999999999,70.0,1.0,1,expert_verified
13.999999999999998,17.999999999999996,1067.9999999999998,-1.68,23.9,100.0,26.3,73.0,5.0,16.1,0.0,48.0,70.0,1.0,1,expert_verified
13.999999999999998,49.0,2474.0,0.1400000000000001,28.2,101.0,25.1,74.0,5.0,16.1,0.0,73.99999999999999,70.0,5.999999999999999,1,expert_verified
13.999999999999998,0.0,901.0,0.0,22.699999999999992,99.0,26.3,74.0,5.0,16.1,0.0,33.99999999999999,70.0,1.0,1,expert_verified
13.999999999999998,0.0,905.0,0.0,22.699999999999992,99.0,26.3,74.0,5.0,16.1,0.0,33.99999999999999,70.0,1.0,1,expert_verified
13.999999999999998,0.0,897.9999999999997,0.0,22.4,102.0,24.7,74.0,5.0,16.1,0.0,132.0,70.0,10.0,2,expert_verified
13.999999999999998,0.0,906.0,0.0,22.0,102.0,24.7,74.0,5.0,16.1,0.0,132.0,70.0,10.0,2,expert_verified
13.999999999999998,0.0,895.9999999999995,0.0,21.59999999999999,103.0,22.699999999999992,71.0,5.0,16.1,0.0,132.0,70.0,10.0,2,expert_verified
13.999999999999998,0.0,901.9999999999998,0.0,21.59999999999999,103.0,54.9,71.0,5.0,16.1,0.0,132.0,70.0,10.0,2,expert_verified
13.999999999999998,47.99999999999999,2429.0,0.5200000000000002,37.60000000000001,102.0,46.7,77.0,5.0,16.1,0.0,129.0,70.0,11.0,1,expert_verified
13.999999999999998,31.999999999999996,2658.0,0.0,32.89999999999999,99.0,32.49999999999999,74.0,5.0,16.1,0.0,56.0,70.0,2.0,1,expert_verified
13.999999999999998,0.0,904.0,0.0,22.699999999999992,99.0,26.7,77.0,5.0,16.1,0.0,59.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,0.0,896.9999999999997,0.0,22.4,100.0,25.1,74.0,5.0,16.1,0.0,59.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,0.0,898.9999999999998,0.0,21.59999999999999,103.0,22.699999999999992,67.0,5.0,16.1,0.0,59.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,43.99999999999999,1580.9999999999998,0.24,32.89999999999999,102.0,72.2,67.0,5.0,16.1,0.0,79.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,30.0,2465.0,0.3399999999999998,32.89999999999999,100.0,37.6,78.0,5.0,16.1,0.0,46.0,70.0,3.0,1,expert_verified
13.999999999999998,0.0,0.0,0.0,25.09999999999999,99.0,21.59999999999999,81.0,5.0,16.1,0.0,56.99999999999999,70.0,3.0,2,expert_verified
13.999999999999998,19.99999999999999,2866.0,1.8700000000000008,81.6,101.0,70.6,71.0,5.0,16.1,0.0,56.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,0.0,899.9999999999998,0.0,23.1,96.0,28.2,68.0,5.0,16.1,0.0,62.0,70.0,4.999999999999999,1,expert_verified
13.999999999999998,47.0,2394.0,0.5000000000000001,81.2,98.0,78.8,74.0,5.0,16.1,0.0,48.0,70.0,3.0,1,expert_verified
13.999999999999998,50.00000000000001,1830.0,-0.5000000000000001,24.7,97.0,33.7,75.0,5.0,16.1,0.0,25.99999999999999,70.0,1.0,1,expert_verified
13.999999999999998,43.99999999999999,1640.9999999999998,-0.48,38.4,96.0,78.4,77.0,5.0,16.1,0.0,13.999999999999982,70.0,1.0,1,expert_verified
13.999999999999998,53.99999999999999,1957.0,0.5099999999999998,82.00000000000001,96.0,81.2,74.0,5.0,16.1,0.0,19.999999999999982,70.0,1.0,1,expert_verified
13.999999999999998,39.99999999999999,1466.9999999999998,-1.9,22.699999999999992,99.0,17.599999999999994,71.0,5.0,16.1,0.0,38.99999999999998,70.0,3.0,1,expert_verified
13.999999999999998,22.0,1017.9999999999998,-1.61,23.5,99.0,26.7,71.0,5.0,16.1,0.0,38.99999999999998,70.0,3.0,1,expert_verified
13.999999999999998,0.0,898.9999999999998,0.0,22.0,104.0,23.9,80.0,5.0,16.1,0.0,63.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,0.0,895.0,0.0,21.59999999999999,104.0,22.699999999999992,80.0,5.0,16.1,0.0,63.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,0.0,901.9999999999998,0.0,21.59999999999999,105.0,22.699999999999992,80.0,5.0,16.1,0.0,63.99999999999999,70.0,3.0,2,expert_verified
13.999999999999998,2.9999999999999907,898.9999999999998,-1.3800000000000003,22.699999999999992,101.0,27.1,79.0,5.0,16.1,0.0,28.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,0.0,922.9999999999998,0.0,24.300000000000004,104.0,31.8,74.0,5.0,16.1,0.0,28.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,25.000000000000004,2086.9999999999995,0.4899999999999996,41.2,105.0,47.49999999999999,70.0,5.0,16.1,0.0,28.99999999999998,70.0,2.0,1,expert_verified
13.999999999999998,8.999999999999998,1246.0,0.0,33.7,103.0,43.9,77.0,5.0,16.1,0.0,29.99999999999999,70.0,2.0,1,expert_verified
13.999999999999998,22.0,1774.9999999999995,1.1,82.00000000000001,101.0,80.8,78.0,5.0,16.1,0.0,24.99999999999997,70.0,0.0,1,expert_verified
13.999999999999998,16.999999999999996,1401.0,0.7299999999999996,81.2,97.0,74.5,70.0,5.0,16.1,0.0,67.99999999999999,70.0,3.0,1,expert_verified
13.999999999999998,0.0,896.9999999999997,-0.24,22.0,96.0,24.7,70.0,5.0,16.1,0.0,68.99999999999999,70.0,4.0,1,expert_verified
13.999999999999998,0.0,899.9999999999998,0.0,22.0,96.0,24.7,70.0,5.0,16.1,0.0,68.99999999999999,70.0,4.0,1,expert_verified
13.999999999999998,10.999999999999991,1660.0,1.2400000000000002,72.5,99.0,74.5,73.0,5.0,16.1,0.0,68.99999999999999,70.0,4.0,1,expert_verified
15.0,39.99999999999999,2106.0,-2.4300000000000006,25.899999999999988,100.0,18.8,75.0,5.0,16.1,0.0,87.0,70.0,1.0,1,expert_verified
15.0,0.0,898.9999999999998,-0.2499999999999997,22.699999999999992,97.0,25.89999999999999,76.0,5.0,16.1,0.0,24.99999999999997,70.0,1.0,1,expert_verified
15.0,22.0,1880.0,0.0,34.1,97.0,51.4,73.0,5.0,16.1,0.0,31.0,70.0,1.0,1,expert_verified
15.0,0.0,888.9999999999998,0.0,22.0,102.0,24.7,74.0,5.0,16.1,0.0,48.0,70.0,1.0,1,expert_verified
15.0,0.0,906.0,0.0,21.59999999999999,103.0,23.1,74.0,5.0,16.1,0.0,48.0,70.0,1.0,1,expert_verified
15.0,12.999999999999998,1249.9999999999998,-0.2600000000000001,77.6,104.0,73.7,71.0,5.0,16.1,0.0,44.99999999999999,70.0,1.0,1,expert_verified
15.0,5.999999999999995,894.0,-1.5000000000000002,22.699999999999992,100.0,27.8,75.0,5.0,16.1,0.0,46.99999999999999,70.0,1.0,1,expert_verified
15.0,0.0,906.0,0.0,22.0,99.0,23.9,72.0,5.0,16.1,0.0,38.0,70.0,1.0,1,expert_verified
15.0,45.0,2291.0,-0.2499999999999997,36.9,100.0,63.50000000000001,72.0,5.0,16.1,0.0,48.0,70.0,2.0,1,expert_verified
15.0,47.0,2301.0,-0.2899999999999999,27.1,99.0,18.8,72.0,5.0,16.1,0.0,42.99999999999998,70.0,2.0,1,expert_verified
15.0,0.0,909.9999999999998,0.0,22.4,98.0,26.3,75.0,5.0,16.1,0.0,36.99999999999999,70.0,2.0,1,expert_verified
15.0,0.0,895.9999999999995,0.0,21.59999999999999,99.0,23.1,78.0,5.0,16.1,0.0,36.99999999999999,70.0,2.0,1,expert_verified
15.0,0.0,901.0,0.0,21.59999999999999,99.0,23.5,78.0,5.0,16.1,0.0,36.99999999999999,70.0,2.0,1,expert_verified
15.0,0.0,1154.9999999999998,0.0,51.39999999999999,99.0,74.5,75.0,5.0,16.1,0.0,25.99999999999999,70.0,1.0,1,expert_verified
15.0,19.99999999999999,2587.0,0.2300000000000003,56.89999999999999,99.0,67.5,75.0,5.0,16.1,0.0,25.99999999999999,70.0,1.0,1,expert_verified
15.0,49.0,2460.0,0.24,31.8,99.0,44.29999999999999,76.0,5.0,16.1,0.0,32.99999999999998,70.0,1.0,1,expert_verified
15.0,18.999999999999996,1044.9999999999998,-0.7400000000000001,22.699999999999992,90.0,23.5,80.0,6.999999999999997,16.1,0.0,25.99999999999999,70.0,3.0,1,expert_verified
15.0,0.0,901.0,0.0,21.59999999999999,90.0,23.9,80.0,6.999999999999997,16.1,0.0,25.99999999999999,70.0,3.0,1,expert_verified
15.0,17.999999999999996,1570.9999999999998,-0.24,31.0,96.0,50.6,69.0,6.999999999999997,16.1,0.0,19.0,70.0,0.0,1,expert_verified
15.0,0.0,906.0,0.0,23.1,94.0,27.5,69.0,6.999999999999997,16.1,0.0,19.999999999999982,70.0,0.0,1,expert_verified
15.0,0.0,901.0,0.0,22.4,93.0,25.1,63.0,6.999999999999997,16.1,0.0,19.999999999999982,70.0,0.0,1,expert_verified
15.0,0.0,901.9999999999998,0.0,22.0,93.0,24.7,66.0,6.999999999999997,16.1,0.0,19.999999999999982,70.0,0.0,1,expert_verified
15.0,0.0,895.9999999999995,0.0,22.0,93.0,23.9,66.0,6.999999999999997,16.1,0.0,19.999999999999982,70.0,0.0,1,expert_verified
15.0,0.0,906.0,0.0,21.59999999999999,96.0,23.9,72.0,6.999999999999997,16.1,0.0,19.999999999999982,70.0,0.0,1,expert_verified
15.0,53.99999999999999,1982.0,0.5700000000000002,81.6,98.0,79.6,69.0,6.999999999999997,16.1,0.0,21.999999999999982,70.0,0.0,1,expert_verified
15.0,35.99999999999999,1360.0,0.1499999999999998,22.4,99.0,17.299999999999994,75.0,6.999999999999997,16.1,0.0,52.0,70.0,0.0,1,expert_verified
15.0,29.000000000000004,1510.9999999999998,-0.24,23.1,98.0,17.599999999999994,72.0,6.999999999999997,16.1,0.0,73.0,70.0,1.0,1,expert_verified
15.0,0.0,895.0,0.0,22.0,100.0,24.7,78.0,6.999999999999997,16.1,0.0,62.99999999999999,70.0,4.999999999999999,2,expert_verified
15.0,0.0,903.0,0.0,22.0,100.0,25.1,78.0,6.999999999999997,16.1,0.0,62.99999999999999,70.0,4.999999999999999,2,expert_verified
15.0,0.0,908.0,0.0,21.59999999999999,102.0,22.699999999999992,71.0,6.999999999999997,16.1,0.0,62.99999999999999,70.0,4.999999999999999,2,expert_verified
15.0,0.0,892.9999999999999,0.0,21.59999999999999,102.0,22.699999999999992,71.0,6.999999999999997,16.1,0.0,62.99999999999999,70.0,4.999999999999999,2,expert_verified
15.0,0.0,897.9999999999997,0.0,21.59999999999999,103.0,22.699999999999992,71.0,6.999999999999997,16.1,0.0,62.99999999999999,70.0,4.999999999999999,2,expert_verified
15.0,55.99999999999999,2017.0,-0.5900000000000003,25.5,87.0,18.399999999999995,74.0,6.999999999999997,16.1,0.0,7.999999999999979,70.0,0.0,1,expert_verified
15.0,61.0,2233.0,0.7299999999999996,81.6,87.0,78.8,74.0,6.999999999999997,16.1,0.0,12.999999999999996,70.0,0.0,1,expert_verified
15.0,26.0,1355.9999999999998,-0.7499999999999998,22.0,93.0,17.599999999999994,70.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,0.0,901.0,-0.9300000000000002,22.699999999999992,95.0,27.1,70.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,0.0,905.0,0.0,21.2,98.0,22.699999999999992,67.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,0.0,903.0,0.0,21.2,98.0,22.699999999999992,67.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,0.9999999999999968,905.0,-0.2499999999999997,21.2,101.0,23.1,77.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,0.0,906.0,0.0,21.59999999999999,102.0,22.699999999999992,77.0,6.999999999999997,16.1,0.0,82.0,70.0,0.0,1,expert_verified
15.0,6.999999999999991,894.0,0.0,22.4,101.0,27.5,77.0,6.999999999999997,16.1,0.0,121.0,70.0,0.0,1,expert_verified
15.0,19.99999999999999,1767.9999999999998,-0.5099999999999998,37.60000000000001,101.0,70.2,81.0,6.999999999999997,16.1,0.0,121.0,70.0,1.0,1,expert_verified
15.0,0.0,894.0,0.0,21.59999999999999,88.0,22.699999999999992,68.0,6.999999999999997,16.1,0.0,29.99999999999999,70.0,0.0,1,expert_verified
15.0,0.0,892.9999999999999,0.0,21.59999999999999,89.0,22.699999999999992,65.0,6.999999999999997,16.1,0.0,29.99999999999999,70.0,0.0,1,expert_verified
15.0,0.0,895.0,0.0,21.2,90.0,23.1,68.0,6.999999999999997,16.1,0.0,29.99999999999999,70.0,0.0,1,expert_verified
15.0,65.0,2356.0,0.1699999999999999,34.5,90.0,45.89999999999999,71.0,6.999999999999997,16.1,0.0,40.99999999999999,70.0,1.0,1,expert_verified
15.0,71.0,2553.0,0.2600000000000001,29.8,93.0,60.79999999999999,73.0,6.999999999999997,16.1,0.0,10.999999999999991,70.0,1.0,1,expert_verified
15.0,37.99999999999999,1390.0,-1.3100000000000005,22.0,86.0,17.299999999999994,76.0,6.999999999999997,16.1,0.0,38.0,70.0,1.0,1,expert_verified
15.0,22.999999999999996,925.9999999999998,-0.9300000000000002,23.1,85.0,28.2,76.0,6.999999999999997,16.1,0.0,38.0,70.0,1.0,1,expert_verified
15.0,37.0,2866.0,0.1699999999999999,28.2,84.0,37.99999999999999,73.0,6.999999999999997,16.1,0.0,36.99999999999999,70.0,1.0,1,expert_verified
15.0,43.99999999999999,2239.0,0.4599999999999998,67.79999999999998,84.0,72.5,74.0,6.999999999999997,16.1,0.0,36.99999999999999,70.0,1.0,1,expert_verified
15.0,47.99999999999999,2444.0,0.5099999999999998,37.3,85.0,62.0,75.0,6.999999999999997,16.1,0.0,35.99999999999999,70.0,1.0,1,expert_verified
15.0,47.0,2410.0,-0.3300000000000002,27.1,85.0,18.399999999999995,74.0,6.999999999999997,16.1,0.0,79.99999999999999,70.0,4.0,1,expert_verified
15.0,47.0,1695.0,-0.24,24.300000000000004,88.0,19.19999999999999,74.0,6.999999999999997,16.1,0.0,38.99999999999998,70.0,3.0,1,expert_verified
15.0,45.0,1662.9999999999998,0.2499999999999997,32.89999999999999,90.0,46.29999999999999,75.0,6.999999999999997,16.1,0.0,16.999999999999996,70.0,3.0,1,expert_verified
15.0,49.0,1769.9999999999998,0.0,24.300000000000004,91.0,18.8,76.0,6.999999999999997,16.1,0.0,65.0,70.0,3.0,1,expert_verified
15.0,57.0,2065.0,-0.24,29.8,93.0,25.1,74.0,6.999999999999997,16.1,0.0,96.0,70.0,3.0,1,expert_verified
15.0,0.0,904.0,0.0,22.0,96.0,25.500000000000004,67.0,6.999999999999997,16.1,0.0,46.99999999999999,70.0,4.0,2,expert_verified
15.0,53.0,1533.9999999999998,-1.2200000000000004,23.1,96.0,18.8,74.0,5.0,16.1,0.0,24.99999999999997,70.0,1.0,1,expert_verified
15.0,0.0,892.9999999999999,0.0,21.2,101.0,22.4,77.0,5.0,16.1,0.0,67.0,70.0,2.0,1,expert_verified
15.0,0.0,899.9999999999998,0.0,21.2,101.0,23.1,77.0,5.0,16.1,0.0,67.0,70.0,2.0,1,expert_verified
15.0,33.99999999999999,1746.0,-0.2600000000000001,24.300000000000004,98.0,18.8,71.0,5.0,16.1,0.0,58.99999999999999,70.0,0.0,1,expert_verified
15.0,2.9999999999999907,942.0,-1.4800000000000004,23.1,95.0,26.7,75.0,5.0,16.1,0.0,65.0,70.0,1.0,1,expert_verified
15.0,0.0,912.9999999999998,0.0,22.4,97.0,26.3,72.0,5.0,16.1,0.0,35.0,70.0,1.0,1,expert_verified
15.0,0.0,906.0,0.0,21.59999999999999,98.0,24.7,65.0,5.0,16.1,0.0,35.0,70.0,1.0,1,expert_verified
15.0,0.0,897.9999999999997,0.0,21.2,102.0,23.1,65.0,5.0,16.1,0.0,35.0,70.0,1.0,1,expert_verified
15.0,50.00000000000001,1809.0,-0.4599999999999998,24.300000000000004,101.0,18.399999999999995,68.0,5.0,16.1,0.0,16.999999999999996,70.0,1.0,1,expert_verified
15.0,43.99999999999999,1579.0,0.2300000000000003,34.9,99.0,62.400000000000006,68.0,5.0,16.1,0.0,15.999999999999982,70.0,1.0,1,expert_verified
15.0,3.999999999999988,895.9999999999995,-1.2900000000000005,22.4,99.0,26.7,70.0,5.0,16.1,0.0,52.0,70.0,4.0,1,expert_verified
15.0,37.99999999999999,1961.0,-1.6200000000000006,25.5,101.0,19.19999999999999,70.0,5.0,16.1,0.0,59.99999999999998,70.0,3.0,1,expert_verified
15.0,45.0,1583.0,-0.1699999999999999,23.5,100.0,17.999999999999993,73.0,5.0,16.1,0.0,52.0,70.0,2.0,1,expert_verified
15.0,30.999999999999996,1134.9999999999998,-0.7600000000000002,20.39999999999999,100.0,17.599999999999994,79.0,5.0,16.1,0.0,48.0,70.0,4.999999999999999,1,expert_verified
15.0,0.0,914.0,0.0,22.0,100.0,22.699999999999992,73.0,5.0,16.1,0.0,46.99999999999999,70.0,4.999999999999999,1,expert_verified
15.0,30.0,2494.0,1.2599999999999996,82.00000000000001,101.0,70.6,72.0,5.0,16.1,0.0,54.0,70.0,5.999999999999999,1,expert_verified
15.0,0.0,1201.0,0.0,27.8,102.0,60.79999999999999,80.0,5.0,16.1,0.0,84.0,70.0,5.999999999999999,1,expert_verified
15.0,0.9999999999999968,993.0,-0.7499999999999998,24.7,102.0,29.8,73.0,5.0,16.1,0.0,85.0,70.0,5.999999999999999,1,expert_verified
15.0,8.999999999999998,1191.0,-0.2499999999999997,49.79999999999998,103.0,71.0,71.0,5.0,16.1,0.0,98.0,70.0,4.999999999999999,1,expert_verified
15.0,0.0,898.9999999999998,0.0,22.4,103.0,25.89999999999999,71.0,5.0,16.1,0.0,100.0,70.0,4.999999999999999,1,expert_verified
15.0,41.99999999999999,2139.0,-0.2199999999999998,55.29999999999998,103.0,77.3,72.0,5.0,16.1,0.0,39.99999999999999,70.0,3.0,1,expert_verified
15.0,45.0,2299.0,0.7600000000000002,82.00000000000001,102.0,78.4,74.0,5.0,16.1,0.0,46.0,70.0,5.999999999999999,1,expert_verified
15.0,23.99999999999999,1298.0,-1.82,29.4,101.0,32.89999999999999,74.0,5.0,16.1,0.0,44.99999999999999,70.0,5.999999999999999,1,expert_verified
15.0,22.999999999999996,1223.0,-1.7,28.6,95.0,32.49999999999999,73.0,5.0,16.1,0.0,38.99999999999998,70.0,2.0,1,expert_verified
15.0,9.999999999999996,1023.0,0.0,23.9,96.0,27.5,71.0,5.0,16.1,0.0,65.99999999999999,70.0,3.0,1,expert_verified
15.0,0.0,895.9999999999995,0.0,22.0,99.0,24.7,79.0,5.0,16.1,0.0,44.99999999999999,70.0,2.0,1,expert_verified
15.0,30.999999999999996,2569.0,0.7299999999999996,34.1,103.0,46.7,75.0,5.0,16.1,0.0,48.99999999999999,70.0,2.0,1,expert_verified
15.0,37.99999999999999,1906.0,0.6999999999999998,38.4,103.0,59.6,75.0,5.0,16.1,0.0,56.99999999999999,70.0,2.0,1,expert_verified
15.0,26.0,1140.0,-1.43,24.7,103.0,30.2,76.0,5.0,16.1,0.0,71.0,70.0,3.0,1,expert_verified
15.0,12.999999999999998,912.9999999999998,-1.1800000000000002,23.1,103.0,27.1,73.0,5.0,16.1,0.0,67.0,70.0,3.0,1,expert_verified
15.0,13.999999999999996,2097.0,1.5399999999999998,81.6,105.0,72.2,72.0,5.0,16.1,0.0,67.0,70.0,1.0,1,expert_verified
15.0,17.999999999999996,2652.0,1.3800000000000003,81.6,105.0,70.2,70.0,5.0,16.1,0.0,67.0,70.0,1.0,1,expert_verified
15.0,50.00000000000001,2551.0,-0.1499999999999998,28.6,96.0,23.5,68.0,5.0,16.1,0.0,40.99999999999999,70.0,4.0,1,expert_verified
15.0,0.0,1788.0,0.0,39.2,101.0,72.9,78.0,5.0,16.1,0.0,49.99999999999998,70.0,2.0,1,expert_verified
15.0,19.99999999999999,1780.9999999999998,-0.48,35.7,101.0,59.99999999999999,71.0,5.0,16.1,0.0,29.99999999999999,70.0,1.0,1,expert_verified
15.0,26.999999999999996,2256.0,-0.2499999999999997,27.1,99.0,19.6,72.0,5.0,16.1,0.0,35.0,70.0,1.0,1,expert_verified
15.0,27.99999999999999,2383.0,0.9500000000000004,36.1,89.0,57.3,73.0,5.0,16.1,0.0,75.0,70.0,4.0,1,expert_verified
15.0,30.0,2520.0,0.4599999999999998,34.1,89.0,46.29999999999999,73.0,5.0,16.1,0.0,77.99999999999999,70.0,4.0,1,expert_verified
15.0,19.99999999999999,1381.9999999999998,-1.5599999999999998,24.7,89.0,21.999999999999996,73.0,5.0,16.1,0.0,75.0,70.0,4.0,1,expert_verified
15.0,0.0,0.0,0.0,27.8,95.0,0.0,76.0,5.0,16.1,0.0,71.0,70.0,4.0,1,expert_verified
15.0,0.0,0.0,0.0,27.8,96.0,0.0,70.0,5.0,16.1,0.0,71.0,70.0,4.0,1,expert_verified
15.0,0.0,901.9999999999998,0.0,23.5,99.0,29.0,66.0,5.0,16.1,0.0,85.0,70.0,4.0,1,expert_verified
15.0,23.99999999999999,1999.0,0.24,53.3,104.0,77.6,76.0,5.0,16.1,0.0,96.0,70.0,5.999999999999999,1,expert_verified
15.0,4.999999999999997,982.0,-0.6900000000000002,22.699999999999992,100.0,26.7,71.0,5.0,16.1,0.0,96.0,70.0,5.999999999999999,1,expert_verified
15.0,12.999999999999998,2005.0,0.2300000000000003,31.0,103.0,37.6,74.0,5.0,16.1,0.0,31.999999999999996,70.0,3.0,1,expert_verified
15.0,22.999999999999996,1943.0,0.2300000000000003,35.7,99.0,65.5,73.0,5.0,16.1,0.0,23.0,70.0,0.0,1,expert_verified
15.0,37.99999999999999,1935.0,-0.24,25.09999999999999,100.0,25.1,74.0,5.0,16.1,0.0,23.0,70.0,1.0,1,expert_verified
15.0,33.99999999999999,1815.0,-0.2300000000000003,37.3,100.0,63.9,71.0,5.0,16.1,0.0,25.99999999999999,70.0,1.0,1,expert_verified
15.0,37.99999999999999,1946.0,-0.2300000000000003,25.09999999999999,101.0,17.999999999999993,71.0,5.0,16.1,0.0,35.99999999999999,70.0,1.0,1,expert_verified
15.0,35.99999999999999,1844.0,0.24,82.00000000000001,101.0,79.2,71.0,5.0,16.1,0.0,58.99999999999999,70.0,1.0,1,expert_verified
15.0,53.0,1897.0,0.2499999999999997,77.6,101.0,80.4,68.0,5.0,16.1,0.0,32.99999999999998,70.0,1.0,1,expert_verified
15.0,59.99999999999999,2183.0,-0.5099999999999998,27.1,99.0,19.6,72.0,5.0,16.1,0.0,6.999999999999991,70.0,0.0,1,expert_verified
15.0,63.99999999999999,2302.0,-0.24,26.7,96.0,18.399999999999995,76.0,5.0,16.1,0.0,48.0,70.0,4.0,1,expert_verified
15.0,63.0,2286.0,-0.2300000000000003,26.7,96.0,18.399999999999995,76.0,5.0,16.1,0.0,48.0,70.0,4.0,1,expert_verified
15.0,61.99999999999999,2224.0,-0.4200000000000003,26.3,96.0,18.399999999999995,72.0,5.0,16.1,0.0,3.999999999999977,70.0,0.0,1,expert_verified
15.0,65.0,2361.0,-0.24,27.5,96.0,18.399999999999995,73.0,5.0,16.1,0.0,17.999999999999982,70.0,0.0,1,expert_verified
15.0,43.0,2222.0,-0.8000000000000005,26.3,97.0,17.999999999999993,75.0,5.0,16.1,0.0,38.0,70.0,1.0,1,expert_verified
15.0,47.99999999999999,2483.0,0.0,27.1,97.0,18.399999999999995,75.0,5.0,16.1,0.0,33.99999999999999,70.0,1.0,1,expert_verified
15.0,49.0,2479.0,-0.1499999999999998,42.4,97.0,78.4,75.0,5.0,16.1,0.0,31.0,70.0,1.0,1,expert_verified
15.0,51.99999999999999,2691.0,0.2499999999999997,27.8,96.0,16.499999999999996,75.0,5.0,16.1,0.0,35.99999999999999,70.0,1.0,1,expert_verified
15.0,35.0,1725.0,-1.04,25.5,92.0,19.6,70.0,5.0,16.1,0.0,119.0,50.0,3.0,1,expert_verified
16.0,10.999999999999991,1767.9999999999998,0.96,34.1,90.0,36.1,69.0,5.0,16.1,0.0,127.0,50.0,7.999999999999999,1,expert_verified
16.0,41.0,2085.0,-0.2499999999999997,26.7,93.0,21.59999999999999,72.0,5.0,16.1,0.0,154.0,50.0,7.999999999999999,1,expert_verified
16.0,55.99999999999999,2357.0,0.2300000000000003,76.5,98.0,78.4,72.0,5.0,16.1,0.0,40.99999999999999,50.0,4.999999999999999,1,expert_verified
16.0,43.99999999999999,2388.0,-0.2600000000000001,70.6,97.0,49.79999999999999,74.0,5.0,16.1,0.0,6.999999999999991,90.0,3.0,1,expert_verified
16.0,43.99999999999999,2268.0,0.0,77.6,96.0,78.8,74.0,5.0,16.1,0.0,5.999999999999978,90.0,0.0,1,expert_verified
16.0,51.99999999999999,2620.0,-0.4899999999999996,51.8,84.0,74.5,68.0,5.0,16.1,0.0,27.99999999999999,70.0,0.0,1,expert_verified
16.0,51.0,2858.0,0.0,81.6,84.0,79.6,72.0,5.0,16.1,0.0,21.0,70.0,0.0,1,expert_verified
16.0,47.99999999999999,2455.0,0.0,75.7,86.0,71.4,72.0,5.0,16.1,0.0,9.99999999999998,90.0,0.0,1,expert_verified
16.0,51.0,2599.0,0.0,57.3,87.0,76.5,74.0,5.0,16.1,0.0,8.999999999999991,90.0,0.0,1,expert_verified
16.0,53.0,2708.0,0.0,42.7,88.0,72.2,76.0,5.0,16.1,0.0,15.999999999999982,90.0,0.0,1,expert_verified
16.0,51.99999999999999,2628.9999999999995,0.24,82.00000000000001,90.0,80.0,77.0,5.0,16.1,0.0,31.999999999999996,70.0,0.0,1,expert_verified
16.0,45.99999999999999,2346.0,0.48,82.00000000000001,90.0,79.6,75.0,5.0,16.1,0.0,27.99999999999999,70.0,0.0,1,expert_verified
16.0,35.0,1790.9999999999998,0.0,72.5,91.0,82.4,72.0,5.0,16.1,0.0,31.0,90.0,0.0,1,expert_verified
16.0,45.99999999999999,2334.0000000000005,0.2499999999999997,77.3,93.0,74.1,72.0,5.0,16.1,0.0,23.0,90.0,0.0,1,expert_verified
16.0,43.0,2193.0,0.4599999999999998,82.00000000000001,96.0,80.4,70.0,5.0,16.1,0.0,16.999999999999996,90.0,0.0,1,expert_verified
16.0,100.0,2874.0,0.7299999999999996,81.6,85.0,81.6,75.0,5.0,16.1,0.0,46.0,90.0,0.0,1,expert_verified
16.0,107.0,3070.0,0.0,28.6,82.0,15.7,73.0,5.0,16.1,0.0,2.999999999999989,70.0,0.0,1,expert_verified
